(1, 1)
(2, 0.27977712038109082)
(3, 0.22140402838834236)
(4, 0.22877159340747363)
(5, 0.21331009602814324)
(6, 0.053054178214177211)
(7, 0.13806694038219863)
(8, 0.027342198660144753)
(9, 0.11162891226865793)
(10, 0.17624340525481219)
(11, 0.096122809521590261)
(12, 0.0085681257438715002)
(13, 0.087075163944291809)
(14, 0.008540956173022295)
(15, 0.086335207891167789)
(16, 0.0022267994106647455)
(17, 0.076070096253175207)
(18, 0.00093182956369194036)
(19, 0.072919214700293014)
(20, 0.0016789663975848171)
(21, 0.068767692846008116)
(22, 9.025211502586057e-06)
