(1, 0.33383870007591493)
(2, 0.20977749881878213)
(3, 0.18239104267488426)
(4, 0.13700645208864759)
(5, 0.13107847233567871)
(6, 0.097946501886179066)
(7, 0.091853535370891456)
(8, 0.078280120935038541)
(9, 0.07829657734806067)
(10, 0.065730920967008943)
(11, 0.08571802585958016)
(12, 0.06362359274718879)
(13, 0.082003667867542082)
(14, 0.064223766932744938)
(15, 0.085456670532623499)
(16, 0.057470671813651938)
(17, 0.089142147815934575)
(18, 0.053825349314136128)
(19, 0.091133966484116993)
(20, 0.053927277801272426)
(21, 0.094821714243848929)
(22, 0.053551652439030172)
(23, 0.093792621873308335)
(24, 0.051660809725061069)
(25, 0.09636029637522317)
(26, 0.049511466814885295)
(27, 0.098133289284203062)
(28, 0.049264212118679568)
(29, 0.098624804393430229)
(30, 0.045688491387042618)
(31, 0.10184002719779955)
(32, 0.043873774408328611)
(33, 0.10342625887305941)
(34, 0.043854141216748403)
(35, 0.10173901558942125)
(36, 0.04587261379630693)
(37, 0.10127584354475579)
(38, 0.042002563097416339)
(39, 0.10494889812675572)
(40, 0.038274926490908009)
(41, 0.10698580893655942)
(42, 0.034905672629497841)
(43, 0.11021081022889258)
(44, 0.033307826487642453)
(45, 0.11173103362697112)
(46, 0.027555638279986416)
(47, 0.11589379791327926)
(48, 0.028063764432843273)
(49, 0.11558320743087072)
(50, 0.027475585645201389)
(51, 0.1163750251500441)
(52, 0.027477207348606949)
(53, 0.11623566289738936)
(54, 0.027641364056846061)
(55, 0.11616011348987221)
(56, 0.02462383497950241)
(57, 0.11846584168857739)
(58, 0.024155411955650727)
(59, 0.11886464156989085)
(60, 0.0234140912202307)
(61, 0.11939674145257081)
(62, 0.021517077179816289)
(63, 0.12078431683968556)
(64, 0.020579970857307561)
(65, 0.12143288632427848)
(66, 0.019835067214353679)
(67, 0.12203270059893756)
(68, 0.01721597196486702)
(69, 0.12387668137045223)
(70, 0.0088907799734140869)
(71, 0.14140159217422205)
(72, 0.01406912779707593)
(73, 0.12613672745630591)
(74, 0.013729414930322426)
(75, 0.12637259901575976)
(76, 0.0097760829858981428)
(77, 0.12914729331994834)
(78, 0.0017434489198428005)
(79, 0.13650054063481371)
(80, 0.014107166231678877)
(81, 0.14450489830442706)
(82, 0.013788558509847029)
(83, 0.12635374327126431)
(84, 0.013591006665510347)
(85, 0.12648824414859952)
(86, 0.0089240815438711256)
(87, 0.12973292854987872)
(88, 0.0086360726856665373)
(89, 0.12992957206110717)
(90, 0.0051165964956566496)
(91, 0.1322282267652598)
(92, 0.0010502719163454084)
(93, 0.13512677920383337)
(94, 0.0046235240744986654)
(95, 0.13872743312598498)
(96, 0.0047017164888428107)
(97, 0.13869771220070698)
(98, 0.0045511349613929844)
(99, 0.1324525484499659)
(100, 0.0022384162115482312)
(101, 0.1341810521480549)
(102, 0.0085476268157506242)
(103, 0.14110435882783898)
(104, 0.018195622054877993)
(105, 0.12311827652374487)
(106, 0.018105878364988007)
(107, 0.12327335013015896)
(108, 0.017607462092925703)
(109, 0.12363950025120758)
(110, 0.014357562654847547)
(111, 0.12595147950087252)
(112, 0.0089112890268228731)
(113, 0.14136640220330124)
(114, 0.013299578842256111)
(115, 0.12663970831434765)
(116, 0.011621302807830788)
(117, 0.12785577078782165)
(118, 0.0097887392623165585)
(119, 0.12912159979590118)
(120, 0.0098227982933974337)
