WEIGHT: 16973.7734839, 16047.7604936 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: relu winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 212
([1.7450268687098225, 0.6617494293899103, 2], [0.8032492502205945, -0.5956430491662376, 1])
([1723.8998277522528, 1548.5210622242298, 2], [0.7568094475050379, -0.6536355713753034, 1])
([1031.2621560721961, 2465.8818736750322, 2], [0.7412648195186914, -0.671212684135157, 0])
([1688.9219969735116, 1515.3085867984164, 2], [-0.7116915733435781, 0.7024920671664148, 0])
([1017.1416941328398, 2430.688550549912, 2], [0.7315820291242988, -0.6817534265864554, 0])
([1856.392395808918, 1722.8148743390752, 2], [0.8679810234939856, -0.4965973649289061, 1])
([1129.6569165137284, 2793.8112868754674, 2], [0.7166170088908189, -0.6974668899441576, 0])
([2079.596292437832, 2011.1736367009125, 2], [-0.8804188041110886, 0.4741969309976611, 0])
([1272.3516388006033, 3279.42087491339, 2], [0.7088060460585499, -0.7054034229225463, 0])
([2241.0223043635665, 2198.1980308026227, 2], [0.8166595655226528, -0.5771197051222147, 1])
([3619.273049503503, 1332.3619084174304, 2], [-0.6915429456106962, 0.7223353475886957, 0])
([2533.7858595603043, 2414.179880450774, 2], [0.5144053516650775, -0.8575471614892839, 0])
([1506.7468165425503, 3818.8346412688443, 2], [0.7498575850001653, -0.6615992761617261, 0])
([2419.606900321214, 2302.2238158960777, 2], [-0.6833356634680393, 0.7301043562619624, 0])
([3874.5071099620227, 1384.2571515165387, 2], [-0.679240111479933, 0.7339161198370889, 0])
([2456.7021436019, 2333.9115126827182, 2], [0.6572898390825312, -0.7536378888026133, 0])
([1520.9233769087568, 3850.0108687422544, 2], [0.6917754796396731, -0.7221126544863344, 0])
([2481.173807422072, 2356.630846632567, 2], [-0.7060753273611412, 0.7081367326243266, 0])
([3974.7726442257153, 1417.5249846785482, 2], [-0.6798495407900877, 0.7333516222709995, 0])
([2945.98692021298, 2648.52595770911, 2], [0.4321213160284463, -0.9018154845830957, 0])
([1752.9456908345408, 4192.450839579443, 2], [0.7489697253112098, -0.6626042186458301, 0])
([3305.691761241507, 3170.538409412983, 2], [-0.9151709073034248, 0.4030660124910391, 0])
([5289.626115687194, 1905.0950484092916, 2], [-0.6782135455572853, 0.7348648764382579, 0])
([3998.7659187602367, 3592.0158067395846, 2], [0.40361092196148873, -0.914930720696052, 0])
([2448.7451968874484, 5862.414027607224, 2], [0.7075121678944938, -0.7067011619356753, 0])
([4260.745663805922, 3864.409332654036, 2], [-0.7990632727506077, 0.6012469427290985, 0])
([6747.232912970609, 2300.259874028382, 2], [-0.6631900287469972, 0.7484510576988699, 0])
([5202.748199608057, 4373.574107901141, 2], [0.37502207814259675, -0.9270158795326043, 0])
([3280.913270197721, 7338.569994949956, 2], [0.6651764288456351, -0.7466862249353258, 0])
([5562.626679154297, 4683.322726228726, 2], [0.7616688289942563, -0.6479665075746729, 1])
([3530.8839343517643, 7903.665824906323, 2], [0.6557368879661224, -0.7549894924835079, 0])
([5790.4871718337745, 4863.601198729575, 2], [-0.7136553335297081, 0.7004970127877783, 0])
([3453.2406555024863, 7718.223929249547, 2], [0.7457338530143534, -0.6662439646768794, 0])
([6037.9808411470685, 5121.301165284423, 2], [-0.8061153003444929, 0.591758500192864, 0])
([3609.8289406820895, 8149.773997048204, 2], [0.742135705505397, -0.6702496509614955, 0])
([5888.378549916509, 4988.092988850361, 2], [-0.7059399482241081, 0.7082716918678479, 0])
([3523.9704785734893, 7946.716739202806, 2], [0.7406685834332839, -0.6718705600894659, 0])
([6451.167442791708, 5662.707805775194, 2], [0.8723584247053733, -0.4888668314025403, 1])
([3930.1509533350836, 9193.674311066166, 2], [0.7149755370138129, -0.6991494700504391, 0])
([7410.366914992743, 6950.407600804382, 2], [0.9149602514458709, -0.4035439731604337, 1])
([11837.140530548384, 4169.644225802822, 2], [-0.6757037320555246, 0.7371732947457035, 0])
([8954.29636360898, 7864.0369950334425, 2], [-0.40266864114961093, 0.9153458174016669, 1])
([5307.111993478608, 12392.48952251921, 2], [0.7546530748520067, -0.6561240253308908, 0])
([9297.991225794322, 8245.314817999528, 2], [0.8089920708510693, -0.5878195550507812, 1])
([5641.9580010594345, 13331.780837510354, 2], [0.7207231379449992, -0.6932230221441824, 0])
([10301.88686201457, 9456.820144869756, 2], [0.8686407696091066, -0.495442442038325, 1])
([6234.1009987834195, 15247.140812920417, 2], [0.7246551678170493, -0.689111665665329, 0])
([11582.128880206254, 11171.076265596861, 2], [0.8936470222332593, -0.4487705423193778, 1])
([6873.384508337096, 17629.706874217187, 2], [0.7528078821801181, -0.6582402999873871, 0])
([12900.101876596562, 13192.035071601897, 2], [0.9082898857116926, -0.4183413480805365, 1])
([20952.167370597494, 8039.886503313281, 2], [-0.6997170302590972, 0.7144200987971923, 0])
([14114.850242531675, 14210.635140036346, 2], [-0.5698856674316106, 0.8217239962761388, 1])
([22557.194403432513, 8528.78723138903, 2], [-0.6763738188020243, 0.736558522616612, 0])
([16973.7734839299, 16047.76049359789, 2], [-0.41028031094738276, 0.9119594653540907, 1])
