(1, 0.33610367830489185)
(2, 0.16492318374591142)
(3, 0.13204622723220183)
(4, 0.10868818218875349)
(5, 0.092923750291812962)
(6, 0.09000540833317848)
(7, 0.07143077460718919)
(8, 0.068821683027702793)
(9, 0.081135547260646174)
(10, 0.068635283794415261)
(11, 0.079056160861944655)
(12, 0.068821270993334169)
(13, 0.080048094042734233)
(14, 0.066169126768022418)
(15, 0.081082503652347038)
(16, 0.068892547672185819)
(17, 0.080926730581386844)
(18, 0.068964136993450414)
(19, 0.079213854184966001)
(20, 0.070700254130036999)
(21, 0.079352556951967287)
(22, 0.069331956404594469)
(23, 0.076047586302493184)
(24, 0.073584980276489451)
(25, 0.076088929882165091)
(26, 0.072447888591174084)
(27, 0.077634334825634074)
(28, 0.072248196095566888)
(29, 0.077735810043420631)
(30, 0.068939927436987194)
(31, 0.081001272935385379)
(32, 0.066584883059362623)
(33, 0.082276688920469535)
(34, 0.067621935038024661)
(35, 0.081846726540495837)
(36, 0.065738322679194869)
(37, 0.084069476067742066)
(38, 0.060402445366002901)
(39, 0.088498111835561638)
(40, 0.060311973465429415)
(41, 0.088935144023023174)
(42, 0.060373441028527944)
(43, 0.086686452126053803)
(44, 0.062946258421885865)
(45, 0.083334647916966889)
(46, 0.066503205340317006)
(47, 0.082306048495221995)
(48, 0.06754166273667464)
(49, 0.082276542252383789)
(50, 0.066873418875006807)
(51, 0.081904355699184167)
(52, 0.065792027756381807)
(53, 0.083929208330177252)
(54, 0.062819476024026641)
(55, 0.086055551405813682)
(56, 0.061659249634066118)
(57, 0.087374645911989818)
(58, 0.061240940685330543)
(59, 0.088286264757936522)
(60, 0.061224156282880617)
(61, 0.088254971078608802)
(62, 0.059490200824056844)
(63, 0.087792746602377889)
(64, 0.061208551507678198)
(65, 0.087153825052872932)
(66, 0.06247164192228126)
(67, 0.085756022938980006)
(68, 0.063860154007676029)
(69, 0.084422541786672745)
(70, 0.062354895812440893)
(71, 0.087143989065614075)
(72, 0.05972249377709446)
(73, 0.088010864695244898)
(74, 0.057181955138481448)
(75, 0.091441233220664608)
(76, 0.05701672044831959)
(77, 0.092000904226922794)
(78, 0.057141561714018907)
(79, 0.090082524263028721)
(80, 0.059264078587591126)
(81, 0.089908751339590157)
(82, 0.059430483694238562)
(83, 0.089911100246817546)
(84, 0.059106818930140581)
(85, 0.089845154416344955)
(86, 0.059469481237063575)
(87, 0.088245699561181334)
(88, 0.060027576763796983)
(89, 0.089392015781006529)
(90, 0.056428510918242768)
(91, 0.092416160328073385)
(92, 0.052933748305768261)
(93, 0.095203061047291315)
(94, 0.047309316533909095)
(95, 0.10052848431851275)
(96, 0.044892231979788623)
(97, 0.10199736949231579)
(98, 0.045582228688120022)
(99, 0.1016988551364489)
(100, 0.045676498582584671)
(101, 0.10171352255647138)
(102, 0.045919441955563585)
(103, 0.10078261849823632)
(104, 0.040842399155041655)
(105, 0.10590412032661697)
(106, 0.039043162380001321)
(107, 0.107103069764743)
(108, 0.036654190531668532)
(109, 0.10914049267580893)
(110, 0.033878459591726973)
(111, 0.11143000347037889)
(112, 0.033758965250217571)
(113, 0.11140097316543716)
(114, 0.02791067217922014)
(115, 0.11590984064058078)
(116, 0.021955980369647386)
(117, 0.12047384542831258)
(118, 0.020794272235614947)
(119, 0.12112153356429574)
(120, 0.020958602439007119)
(121, 0.12109085023118289)
(122, 0.021116035435344068)
(123, 0.12110297790553479)
(124, 0.019313320843602069)
(125, 0.1223786716705345)
(126, 0.016824689790363292)
(127, 0.12414833094064423)
(128, 0.010302629579462952)
(129, 0.12879125274862535)
(130, 0.005937450555831749)
(131, 0.13175153654200283)
(132, 0.0048236950117114003)
(133, 0.13238158614358972)
(134, 0.0013167570349048353)
(135, 0.13465389783762044)
(136, 0.0015415801880532692)
(137, 0.13472194970765985)
(138, 0.0025820395671797042)
(139, 0.13738135086792913)
(140, 0.0064397074711868797)
(141, 0.13143015200061212)
(142, 0.0024993322060486221)
(143, 0.13402170908135402)
(144, 0.0081506545549886612)
(145, 0.14087866494083037)
(146, 0.01440644889315622)
(147, 0.12590706479580288)
(148, 0.012538969566486025)
(149, 0.14361574980450323)
(150, 0.023872417087114649)
(151, 0.11905326894678461)
(152, 0.023776682336922199)
(153, 0.11907174495789608)
(154, 0.01983062468423679)
(155, 0.1219942246483844)
(156, 0.01988662549125771)
(157, 0.12197833060327549)
(158, 0.011377869445249452)
(159, 0.14293047650369944)
(160, 0.016561690368944778)
(161, 0.1243835039742978)
(162, 0.00927810889984086)
(163, 0.14166910823373358)
(164, 0.017588135100567854)
(165, 0.12364637970971246)
(166, 0.0131425167018684)
(167, 0.12680744421780524)
(168, 0.005670852548668631)
(169, 0.13195807278877636)
(170, 0.0055148180243314616)
(171, 0.13930239405008071)
(172, 0.0054880574305112605)
(173, 0.13185784587234636)
(174, 0.0047570121412981769)
(175, 0.13862416598274749)
(176, 0.0048732508810032955)
(177, 0.13245149130266753)
(178, 0.0017339251755790885)
(179, 0.13456993461233699)
(180, 0.0090974991987494876)
(181, 0.14147285205442103)
(182, 0.013852572602011498)
(183, 0.14443865546681064)
(184, 0.021112238876020675)
(185, 0.12088569127859719)
(186, 0.020960311465230232)
(187, 0.12122037678093396)
(188, 0.019102075212722121)
(189, 0.12247009912121805)
(190, 0.01924066762729151)
(191, 0.12246841476341425)
(192, 0.018852546985562518)
(193, 0.14743255979558001)
(194, 0.032296601567578243)
(195, 0.11232736006399557)
(196, 0.027661782699897108)
(197, 0.11620559434227605)
(198, 0.02687075548493852)
(199, 0.11675364610464947)
(200, 0.026435389439935848)
(201, 0.11709068616235736)
(202, 0.024548009014318816)
(203, 0.11855259160219361)
(204, 0.024442212966431287)
(205, 0.11860416579853728)
(206, 0.022165533976552843)
(207, 0.12029517736421479)
(208, 0.019240976622339968)
(209, 0.12237191747732717)
(210, 0.019362737718509805)
(211, 0.12222055054363455)
(212, 0.019104813401912741)
