(1, 0.46168330042847205)
(2, 0.44776378061545291)
(3, 0.25405200166154362)
(4, 0.17359151554646415)
(5, 0.14888548948590949)
(6, 0.16968574879775317)
(7, 0.12968451895545585)
(8, 0.1141419444018682)
(9, 0.11202530076755501)
(10, 0.10051648210723042)
(11, 0.085683825279849302)
(12, 0.16164258481203755)
(13, 0.07532327530082239)
(14, 0.097959641116037818)
(15, 0.061653787598261921)
(16, 0.097177920293526246)
(17, 0.049713166252456475)
(18, 0.10007047280552875)
(19, 0.047669758531716962)
(20, 0.098554643649569063)
(21, 0.049558973077312413)
(22, 0.096718947431528673)
(23, 0.039365289119636472)
(24, 0.10653859936213401)
(25, 0.026940475595139061)
(26, 0.11627288238269017)
(27, 0.025287689621745157)
(28, 0.11781394522476099)
(29, 0.019948164381728504)
(30, 0.12147212046321568)
(31, 0.017293427273656771)
(32, 0.12383661456071032)
(33, 0.015337513167542026)
(34, 0.12599396841510993)
(35, 0.014636242583128147)
(36, 0.1270237207869124)
(37, 0.01152614500311098)
(38, 0.1347115288498428)
(39, 0.012157219027418353)
(40, 0.13633436911551322)
(41, 0.010971987253571231)
(42, 0.13125699512777481)
(43, 0.010275100724464959)
(44, 0.13251688563085709)
(45, 0.0088087141611257417)
(46, 0.13138817624124649)
(47, 0.0074823585599316494)
(48, 0.13182606618992823)
(49, 0.0066963337946770139)
(50, 0.13620478945916945)
(51, 0.0063175393677625475)
(52, 0.1376894827312459)
(53, 0.013561892310998415)
(54, 0.12651134285469792)
(55, 0.0045873142420914245)
(56, 0.13730664029085191)
(57, 0.014162173402359285)
(58, 0.12601632453579836)
(59, 0.014069035938648937)
(60, 0.12610350543612933)
(61, 0.013669885779532393)
(62, 0.12634499857362552)
(63, 0.010341271032069966)
(64, 0.12876027183002467)
(65, 0.0057512420855048785)
(66, 0.13190321528725449)
(67, 0.0027127989103656962)
(68, 0.13634625964183131)
(69, 0.0027596408795938264)
(70, 0.13627714138720576)
(71, 0.0069039531511598234)
(72, 0.13099644431027677)
(73, 0.0057860765274375314)
(74, 0.13181500570014676)
(75, 0.0031564840942383734)
(76, 0.13762879898160255)
(77, 0.0087474030678263773)
(78, 0.12985864023026952)
(79, 0.0065382443937529282)
(80, 0.13133854682087009)
(81, 0.0058721455499989913)
(82, 0.1316352811023587)
(83, 0.0035397829036107175)
(84, 0.13330915049820319)
(85, 0.002810738220716986)
(86, 0.13387818881892474)
(87, 0.0025994869623233241)
(88, 0.13727034978945857)
(89, 0.0099190401288297807)
(90, 0.14191564628096584)
(91, 0.011395786816887694)
(92, 0.12801698149506172)
(93, 0.0010642140701677826)
(94, 0.13502329202122182)
(95, 0.0045420074292045025)
(96, 0.13265217349719452)
(97, 0.0022426082311583152)
(98, 0.13423013380694696)
(99, 0.0057537325519749563)
(100, 0.1319002006870082)
(101, 0.0050759215602022506)
(102, 0.13231955640663773)
(103, 0.0039163813156938686)
(104, 0.13301125941955719)
(105, 0.0021649962255961765)
(106, 0.1370959462591832)
(107, 0.0022395745798978748)
(108, 0.13712473941826289)
(109, 0.013121565012465133)
(110, 0.12675280269333583)
(111, 0.01312117397670149)
(112, 0.14391587336280443)
(113, 0.017266530886121359)
(114, 0.1238718167577082)
(115, 0.016882497434155302)
(116, 0.12407631488519162)
(117, 0.014500438382836368)
(118, 0.14485199870640919)
(119, 0.016122378775954967)
(120, 0.12458925676634551)
