(1, 0.38292688497978494)
(2, 0.19721940563829113)
(3, 0.22783379984946758)
(4, 0.20193498677550248)
(5, 0.19230748987816307)
(6, 0.19360459763372628)
(7, 0.1375866831736742)
(8, 0.14885489438502444)
(9, 0.13580833081747989)
(10, 0.13218697003911331)
(11, 0.13327933667167596)
(12, 0.097697667900356847)
(13, 0.12822903838348695)
(14, 0.080330628572747559)
(15, 0.13973170144872102)
(16, 0.075281637226534928)
(17, 0.13078407255344712)
(18, 0.055716420888812096)
(19, 0.12665041276392067)
(20, 0.04968904141714104)
(21, 0.14334926576229762)
(22, 0.040866857070261477)
(23, 0.1217029394655481)
(24, 0.034661978100396187)
(25, 0.12257532920558174)
(26, 0.032349440460503386)
(27, 0.1222841276556149)
(28, 0.028143468727570703)
(29, 0.12473141132632534)
(30, 0.025379101434708597)
(31, 0.12797514436506635)
(32, 0.023219787776503922)
(33, 0.12804078411598949)
(34, 0.021437681658654763)
(35, 0.12809949824058844)
(36, 0.019632980175693395)
(37, 0.13123185585181121)
(38, 0.017343476904859569)
(39, 0.13501007330026826)
(40, 0.016547063232124324)
(41, 0.13486372883649356)
(42, 0.015721287546554455)
(43, 0.13479074494920665)
(44, 0.013996273253191195)
(45, 0.1316132954312661)
(46, 0.012500163978525193)
(47, 0.1355053232375053)
(48, 0.011184199604647024)
(49, 0.1390675390826909)
(50, 0.011793544340402334)
(51, 0.13200514079490069)
(52, 0.011527716298715487)
(53, 0.13870075726391765)
(54, 0.010719944422370441)
(55, 0.14052929456577082)
(56, 0.015694249638570277)
(57, 0.12496416436357305)
(58, 0.015390430219566362)
(59, 0.12520922782622704)
(60, 0.012556916112602267)
(61, 0.12721282826909086)
(62, 0.0099121376657748447)
(63, 0.12904960655968692)
(64, 0.0084670101018622379)
(65, 0.12985585275442976)
(66, 0.0073200431311130519)
(67, 0.13236811767863668)
(68, 0.0075776405175546954)
(69, 0.13243057402665567)
(70, 0.0069424237185385269)
(71, 0.13624279120491245)
(72, 0.012732053358022299)
(73, 0.1270865463336299)
(74, 0.012208744722692486)
(75, 0.12746943597037769)
(76, 0.010864330255511112)
(77, 0.12840049627842054)
(78, 0.010387532888776941)
(79, 0.14228073805083835)
(80, 0.011556872219512368)
(81, 0.12788463147722601)
(82, 0.011589980066692169)
(83, 0.12789377085025197)
(84, 0.011585111929036005)
(85, 0.12787960924441691)
(86, 0.01095281278957843)
(87, 0.1280990856147865)
(88, 0.010972702168368365)
(89, 0.12831628394983946)
(90, 0.01059452237933106)
(91, 0.12851836358058003)
(92, 0.0038387059552929645)
(93, 0.13735876732140564)
(94, 0.0080657750095351061)
(95, 0.13033016918234669)
(96, 0.0060363861764124995)
(97, 0.13152005454526711)
(98, 0.0028680618418973165)
(99, 0.13503907118738989)
(100, 0.0027307284272263298)
(101, 0.13383097555454274)
(102, 0.0027662513904338332)
(103, 0.13396407864684629)
(104, 0.0032968251447211389)
(105, 0.13350438021926234)
(106, 0.0027052480118201255)
(107, 0.1336993161916912)
(108, 0.0020720278251704087)
(109, 0.13642103191044541)
(110, 0.009188226731196748)
(111, 0.14151859184895779)
(112, 0.018231349841419556)
(113, 0.1231582261572583)
(114, 0.012693839369865326)
(115, 0.12696001853717889)
(116, 0.012419655698613115)
(117, 0.12732046364820537)
(118, 0.012412156243781277)
(119, 0.12732431914304931)
(120, 0.012182191595729877)
(121, 0.12737632481754235)
(122, 0.011680724266648452)
(123, 0.14299102874417127)
(124, 0.01661679934835604)
(125, 0.12435343609286922)
(126, 0.015335454195939688)
(127, 0.12525188727632655)
(128, 0.0077338640320791007)
(129, 0.13049865144646974)
(130, 0.00095439133515285031)
(131, 0.13635998262804802)
(132, 0.00096607072828003651)
(133, 0.13487981416676317)
(134, 0.00083993070699960785)
(135, 0.13600474202329188)
(136, 0.0028474174552888796)
(137, 0.13381426471765159)
(138, 0.0014189850191807466)
(139, 0.13666574312927374)
(140, 0.0014391226588096615)
(141, 0.13666996007054963)
(142, 0.0032790449967673644)
(143, 0.13342285539257859)
(144, 0.0025698928172291184)
(145, 0.1372370447119661)
(146, 0.0026515109819443654)
(147, 0.13390251397290295)
(148, 0.0023067243515478464)
