WEIGHT: 752.795331061, 741.963167285 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: threshold winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 148
([0.8577463825192637, 1.965897783771971, 2], [-0.22137695854922856, 0.9751883111602052, 1])
([0.5897663810353075, 3.5224804748553384, 2], [-0.5404075507916778, 0.8414033985237641, 1])
([1.13847818828033, 2.8303652038607785, 2], [0.9488911609724568, -0.3156034927378701, 1])
([0.7465865565175409, 4.905395106406269, 2], [-0.6087252156707141, 0.79338112644973, 1])
([1.309842515402096, 3.2701112723392787, 2], [-0.8110119285451551, 0.5850296161370535, 0])
([2.4732870599765104, 2.4803368345756405, 2], [0.9170363301228761, -0.39880367254423266, 1])
([1.7109005946260225, 4.4613653458654845, 2], [-0.5316737546765782, 0.8469492420376262, 1])
([3.120782824258254, 3.1589426735683404, 2], [0.8671520234351442, -0.49804354051863275, 1])
([2.0713958629573623, 5.524676579170251, 2], [-0.5913046710797002, 0.8064482537393998, 1])
([3.502279097757049, 3.5143947793363104, 2], [0.7576907648805903, -0.6526137485639312, 1])
([6.24718666497835, 2.3997659119504067, 2], [0.8349125808654473, -0.5503825781332454, 1])
([4.807488341692532, 4.5590416817791, 2], [-0.3779232790643161, 0.9258369160609632, 1])
([3.2517620247285874, 8.08060468966298, 2], [-0.5640616791615393, 0.8257326577660985, 1])
([5.806826750123215, 5.527164512010353, 2], [0.8365283112530373, -0.5479237031486608, 1])
([10.134061254381004, 3.658081230208483, 2], [0.8033905580404683, -0.595452442476664, 1])
([6.157811711512576, 5.923228913812671, 2], [0.7187227946032665, -0.6952967312721027, 0])
([4.021508619929041, 10.233017276485956, 2], [-0.6146809421190573, 0.7887758486386535, 1])
([7.82188164780469, 8.423400288478645, 2], [0.959778894546599, -0.28075696533284533, 1])
([13.627781165808106, 5.562328601788903, 2], [0.8009630739536172, -0.5987137497692635, 1])
([8.726742336130938, 9.457935344189574, 2], [0.6430355798066129, -0.7658363030718596, 0])
([5.649199077935981, 16.225881506539036, 2], [-0.6273968589093468, 0.7786996734497103, 1])
([10.396341418880578, 11.673561310881198, 2], [0.879957670930129, -0.47505209963878964, 1])
([18.21017790496553, 7.764586310005177, 2], [0.8086690986167901, -0.5882637919694769, 1])
