(1, 1)
(2, 0.26468132884897577)
(3, 0.31091732968222441)
(4, 0.22013601215326736)
(5, 0.21336244822326375)
(6, 0.1596885516687517)
(7, 0.16189209055956288)
(8, 0.14847015531430507)
(9, 0.13890535683519012)
(10, 0.12738841636041145)
(11, 0.11767020956573096)
(12, 0.0910837604312007)
(13, 0.10476731791585984)
(14, 0.099097813735529783)
(15, 0.089434273288775012)
(16, 0.076148689094724872)
(17, 0.084574720919992227)
(18, 0.073774575077283869)
(19, 0.081575093008774829)
(20, 0.066177899200801166)
(21, 0.074786063630383565)
(22, 0.080441322113642647)
(23, 0.073830606903462881)
(24, 0.063942249125488196)
(25, 0.071715901735091653)
(26, 0.075725296240705314)
(27, 0.06955117801614577)
(28, 0.073489674912024558)
(29, 0.067565073271096995)
(30, 0.05846208658095528)
(31, 0.065925164296816163)
(32, 0.057379209832595167)
(33, 0.063182155440755006)
(34, 0.065443350495151112)
(35, 0.061405752300146693)
(36, 0.064604902638026485)
(37, 0.059186721021763276)
(38, 0.051844390235762004)
(39, 0.057569918456267251)
(40, 0.061737443614764159)
(41, 0.055796347376614389)
(42, 0.04747639758318456)
(43, 0.054208711433044836)
(44, 0.046515295051374583)
(45, 0.053274861236174455)
(46, 0.058615938492862986)
(47, 0.051870838575757805)
(48, 0.057578193154053103)
(49, 0.050541955336026678)
(50, 0.04276669925833234)
(51, 0.049754428927804198)
(52, 0.055732141052272303)
(53, 0.048987503992030543)
(54, 0.039923636756276859)
(55, 0.047671314820887781)
(56, 0.039816492222623366)
(57, 0.047148059570536832)
(58, 0.053084349126130227)
(59, 0.046342936991423306)
(60, 0.051932651398606512)
(61, 0.045642147865015456)
(62, 0.038374137739880243)
(63, 0.044788062394318186)
(64, 0.03803271892544919)
(65, 0.044566780788138846)
(66, 0.050016695276305319)
(67, 0.043933155365729726)
(68, 0.036725933674249173)
(69, 0.043103439091704256)
(70, 0.047871058917806693)
(71, 0.04227531805761358)
(72, 0.047185405458155437)
(73, 0.041223032508322606)
(74, 0.034313558260998196)
(75, 0.040163077487777338)
(76, 0.034003674762698534)
(77, 0.039700982938939991)
(78, 0.044556413794939576)
(79, 0.039311455038921472)
(80, 0.032620110343806387)
(81, 0.038413262256845264)
(82, 0.031781959787128541)
(83, 0.037457284372635909)
(84, 0.031593441461911669)
(85, 0.037386471238063587)
(86, 0.03086379780116711)
(87, 0.036536736845381501)
(88, 0.041704421898543488)
(89, 0.036202665082586093)
(90, 0.030006381305151989)
(91, 0.035742406038044627)
(92, 0.040832896367566512)
(93, 0.035277771264055298)
(94, 0.040217902658325949)
(95, 0.034950931768057809)
(96, 0.028946046643614335)
(97, 0.034644753271395448)
(98, 0.028889914895952985)
(99, 0.034276423122499546)
(100, 0.028599610834150573)
(101, 0.033983721615944582)
(102, 0.028325279436327167)
(103, 0.033584786122222064)
(104, 0.028100538737675658)
(105, 0.033295212657981861)
(106, 0.027779223314568651)
(107, 0.032865447251677123)
(108, 0.037630159734302816)
(109, 0.032741286020480299)
(110, 0.037314167316113235)
(111, 0.032433389163807863)
(112, 0.026830056175426983)
(113, 0.031893475532076263)
(114, 0.026481192138070306)
(115, 0.031681387511074868)
(116, 0.026123229737412226)
(117, 0.031269442148877738)
(118, 0.036022404776787989)
(119, 0.031039005122121641)
(120, 0.025452309533825528)
(121, 0.030550957670954112)
(122, 0.035166762959423725)
(123, 0.03019855070609374)
(124, 0.034718837813371026)
(125, 0.029775894525547519)
(126, 0.024503123184351144)
(127, 0.029607993408914263)
(128, 0.024398244725361923)
(129, 0.029436675477286064)
(130, 0.034001151972771586)
(131, 0.02920355928421527)
(132, 0.033640879021134572)
(133, 0.029016123560642114)
(134, 0.023974978402243108)
(135, 0.028885146780565283)
(136, 0.033244935015618753)
(137, 0.028541860079046067)
(138, 0.023609825439936716)
(139, 0.028300793674572701)
(140, 0.023207582886998267)
(141, 0.027999083556695115)
