WEIGHT: 143616.106453, 138584.84057 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: relu winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 256
([0.8972995186105468, 1.983025929375018, 2], [-0.15633845769574944, 0.9877035418815275, 1])
([75.40498664302051, 72.50178045678636, 2], [-0.753689817719763, 0.6572302934782834, 0])
([45.022987569798026, 115.21032499480675, 2], [0.743998141976879, -0.6681816854231729, 0])
([85.60494997436342, 88.84046483791079, 2], [0.9270324284331888, -0.3749811683715123, 1])
([138.938124644487, 54.10564473363042, 2], [-0.6986764036329763, 0.7154378260942668, 0])
([93.61420349695176, 95.64378504364282, 2], [-0.5696431867884348, 0.8218921095530216, 1])
([56.37959583800512, 153.4242264413981, 2], [0.731554301639695, -0.681783179429104, 0])
([97.68470034536804, 100.57361995582569, 2], [-0.7929594850391176, 0.6092743676591833, 0])
([58.37368527377347, 159.96422198504987, 2], [0.7428144689326543, -0.6694973224325087, 0])
([101.0610733939074, 104.75486429037502, 2], [0.7918373512793575, -0.6107320272581842, 1])
([161.74021961551028, 62.95407374252804, 2], [-0.678451067141757, 0.7346455944836334, 0])
([108.98933693100311, 111.29346458991442, 2], [-0.5694914809516181, 0.8219972342554036, 1])
([171.87962130914764, 66.00570725442695, 2], [-0.657211509084495, 0.7537061976174011, 0])
([122.83434809700897, 121.028913799104, 2], [-0.4846844665404403, 0.8746890692665644, 1])
([73.7804276224979, 193.58681445497024, 2], [0.7354039812374399, -0.677628942991755, 0])
([122.24523367941482, 120.40547808863812, 2], [-0.7284681599863663, 0.6850796595185688, 0])
([73.98776630282067, 194.16193160748244, 2], [0.7244195663851885, -0.6893593343375395, 0])
([123.87876670742286, 122.1456573749765, 2], [-0.7435702757842713, 0.6686577936209991, 0])
([74.38434080825269, 195.30628408666476, 2], [0.7358580791196337, -0.6771357968637921, 0])
([118.53399961887843, 116.90981681162754, 2], [-0.672230086807744, 0.7403422927203694, 0])
([188.28730939025803, 69.78104806204627, 2], [-0.6676348323073309, 0.744488905686285, 0])
([111.71547113145893, 110.0993143745766, 2], [0.7531067711887193, -0.6578983137155029, 0])
([177.46603661134003, 65.71923268301413, 2], [-0.6677139545076161, 0.7444179437357762, 0])
([109.38858315723431, 107.95324094299076, 2], [0.6980807760746333, -0.7160190151630317, 0])
([174.60390363096397, 64.71825835223098, 2], [-0.6746236412739347, 0.738161867502174, 0])
([121.95503796241942, 117.10355280343816, 2], [-0.5177364566609778, 0.8555401577039708, 1])
([74.72352954161195, 191.22661624380515, 2], [0.7067148500942582, -0.7074984951618274, 0])
([128.21749563291095, 123.81688098739536, 2], [-0.7789586281281298, 0.6270753189727228, 0])
([77.30212625050625, 198.84456640406938, 2], [0.7300131329569215, -0.6834331172180785, 0])
([139.35283161058447, 138.04326002222737, 2], [-0.8501623157276533, 0.5265206899226219, 0])
([83.28410793716506, 219.59166459209527, 2], [0.7426291823530341, -0.6697028426979118, 0])
([131.73233157884536, 130.57465567991352, 2], [-0.6614963397663394, 0.7499483932083163, 0])
([212.64267979305575, 79.1054915883284, 2], [-0.6908217158463325, 0.7230251426576596, 0])
([141.9271640378866, 138.90712433660758, 2], [0.5832804518509198, -0.8122708381374939, 0])
([85.04034134199289, 221.5912953697475, 2], [0.7389314465056436, -0.6737806151597693, 0])
([161.21663899672586, 169.65185854598565, 2], [0.9227813577584174, -0.38532397508269794, 1])
([261.5561146460912, 103.28253484862964, 2], [-0.6981198471034483, 0.7159809208912329, 0])
([166.0720624254597, 174.34625886800177, 2], [0.6553111022103648, -0.7553590929616435, 0])
([262.3882958434911, 103.56931807052528, 2], [-0.6598939727292426, 0.7513587324012531, 0])
([196.1395667445446, 194.2888055395879, 2], [0.41982277203026214, -0.9076061040367824, 0])
([116.83558208095518, 307.92438169571886, 2], [0.7474008846569788, -0.6643733269886481, 0])
([205.3373994262814, 205.77027105923403, 2], [-0.8135167072453868, 0.581541543685938, 0])
([123.28438241044924, 328.98211981818406, 2], [0.7360063671440203, -0.6769746136477066, 0])
([202.52623480580974, 202.79621329799795, 2], [-0.716118752067498, 0.6979784616571556, 0])
([322.69794227582605, 121.38146630186739, 2], [-0.6720755746621438, 0.7404825601879825, 0])
([242.11638001892535, 228.0902681653811, 2], [-0.4144836923290222, 0.9100567393263459, 1])
([146.31110167778803, 367.20879972144604, 2], [0.7266614446977687, -0.6869957385528325, 0])
([261.6614599658535, 251.7424861914053, 2], [0.8386622046343506, -0.5446519131682644, 1])
([159.8060887494855, 409.75377533648714, 2], [0.7113790686991628, -0.7028085234377227, 0])
([277.676613389216, 269.61259081993745, 2], [-0.7970832976951792, 0.603869370423255, 0])
([167.64036792255138, 433.6186125161375, 2], [0.7280360820439812, -0.6855388123527723, 0])
([305.04924552326474, 305.7544339153993, 2], [-0.8636725695830142, 0.5040532636040299, 0])
([494.6441819651421, 186.04371294294555, 2], [-0.6973489455460988, 0.7167317825698427, 0])
([328.2550661622116, 325.3274300978235, 2], [0.5915738307264412, -0.8062508311931491, 0])
([200.3693980406339, 529.2372608359993, 2], [0.7121550914421599, -0.7020221689754599, 0])
([354.7734277657307, 357.4317711999311, 2], [-0.8242357711812219, 0.5662467602603095, 0])
([575.0055264442569, 217.38972820150096, 2], [-0.69667786500321, 0.7173841038206583, 0])
([351.013064087326, 353.67185717811844, 2], [0.7120510959369591, -0.7021276499148681, 0])
([214.19576423949397, 575.1695430915637, 2], [0.7125947752833444, -0.7015758592190012, 0])
([377.2033656603773, 385.44319624909554, 2], [-0.8164125979478936, 0.5774690207378842, 0])
([599.15212417262, 230.055190773501, 2], [-0.6675797997066176, 0.7445382535663779, 0])
([408.08438566489446, 409.66941272090054, 2], [-0.5540548379550613, 0.8324801718591206, 1])
([247.22442928681582, 661.2793520149418, 2], [0.7230462014530434, -0.6907996746990585, 0])
([417.1788711718896, 419.69939717290674, 2], [-0.7548447825788392, 0.6559034640962836, 0])
([661.3722418003731, 250.06996642318333, 2], [-0.664796404365197, 0.747024591792737, 0])
([417.9286230418134, 420.3682475488801, 2], [0.6622059268452415, -0.7493219004213308, 0])
([251.03717376295563, 672.4072104758166, 2], [0.7353555538551595, -0.6776814955525727, 0])
([450.4231186366341, 463.3227121143423, 2], [-0.8433798624863499, 0.537317790094936, 0])
([271.28367671167746, 743.2676232662305, 2], [0.7314786353120433, -0.6818643604721035, 0])
([514.0763416131007, 568.4847680227224, 2], [0.9221803766484732, -0.38676007152300507, 1])
([851.5549049091716, 353.48984128161015, 2], [-0.7281169330773959, 0.685452939132926, 0])
([607.5358901507147, 647.5529980579187, 2], [-0.4871299138320773, 0.8733295180228097, 1])
([364.037254054745, 1033.0451625735927, 2], [0.7388835409953454, -0.6738331491149568, 0])
([662.9156496174631, 729.3494760055781, 2], [-0.8647392139586325, 0.5022211582980216, 0])
([1094.156345737747, 451.79875154262146, 2], [-0.7229216854003246, 0.6909299796491347, 0])
([664.6382522528411, 731.3218705145886, 2], [0.7191776691750585, -0.6948262229938721, 0])
([1078.1546113455272, 445.16295904071075, 2], [-0.6979228480422901, 0.7161729527010486, 0])
([728.3671644029025, 788.3618856475143, 2], [-0.5658262901071831, 0.8245244747268221, 1])
([1181.5600844599805, 479.89427742789917, 2], [-0.6979552042145828, 0.7161414196300757, 0])
([821.7047764100544, 866.0403816948545, 2], [0.5240009368132078, -0.8517176869238307, 0])
([1299.906513181955, 515.0382386201555, 2], [-0.6617158130784531, 0.7497547483823772, 0])
([893.0468728449316, 922.3509768510295, 2], [0.5416000667224841, -0.8406362874193576, 0])
([1444.4815396546476, 559.8708716714198, 2], [-0.69374396214317, 0.7202217123843849, 0])
([1104.8582470266658, 1060.9639138692453, 2], [0.3866904823467255, -0.9222095590821301, 0])
([664.8192984240513, 1700.3013613015678, 2], [0.7328271176718534, -0.6804148849082916, 0])
([1263.5985265444347, 1309.9443650403196, 2], [0.9265039934144689, -0.3762849321817735, 1])
([763.9296248668921, 2109.8965243679504, 2], [0.7260265151305901, -0.6876667065718183, 0])
([1280.5814753317852, 1329.0808788075265, 2], [-0.7452874006805855, 0.6667433467135434, 0])
([767.5374926930709, 2120.924729632926, 2], [0.7384899153274206, -0.6742645215045051, 0])
([1287.9844541685345, 1337.6044252719607, 2], [-0.7468060502615443, 0.6650418958928467, 0])
([2071.981845444686, 807.7339690648472, 2], [-0.6858961819037789, 0.727699407482113, 0])
([1423.9916056991194, 1446.863893234112, 2], [0.5410707205166236, -0.8409770956450726, 0])
([2269.349414368441, 866.147736285154, 2], [-0.6723381177728379, 0.7402441863261592, 0])
([1426.545451851124, 1449.21227799029, 2], [0.669753045493408, -0.7425839064054008, 0])
([854.834150611541, 2312.067506052757, 2], [0.7388092641458931, -0.6739145874754485, 0])
([1541.9136088987968, 1606.6177517081203, 2], [-0.8510054855763107, 0.5251567989839109, 0])
([917.0574763252051, 2541.843023690694, 2], [0.7496378732016176, -0.6618482145188241, 0])
([1645.9557265577748, 1752.3395778542276, 2], [-0.8438414679283017, 0.5365925614510594, 0])
([2711.9349602076254, 1083.5160226089504, 2], [-0.720397048813283, 0.6935618876936017, 0])
([1681.640434204901, 1790.1129380523023, 2], [0.6894533153113082, -0.7243301222552089, 0])
([1002.1333516411927, 2838.4536368695412, 2], [0.7467947662060748, -0.6650545670598872, 0])
([1714.6084523462753, 1831.3461033032104, 2], [0.77480466294365, -0.6322007072763972, 1])
([1023.2897089953372, 2908.637352259848, 2], [0.7446645084654048, -0.6674389633756612, 0])
([1807.2402066349568, 1957.2154709665924, 2], [-0.8205736206211373, 0.5715408411834781, 0])
([2996.54287485358, 1218.269436341281, 2], [-0.7295107436845651, 0.6839693522730333, 0])
([2216.910449217929, 2274.2409916547304, 2], [-0.4347485217176861, 0.9005518990398536, 1])
([1334.5140271187463, 3646.307152192592, 2], [0.7322360247997957, -0.6810509554984802, 0])
([2278.681574315833, 2346.765604489639, 2], [0.7718848649880029, -0.6357623417618037, 1])
([3649.5952710320526, 1411.3077840726771, 2], [-0.6795371476295228, 0.733641100942097, 0])
([2413.980274184733, 2461.909183761194, 2], [0.5963225952166303, -0.802744892499543, 0])
([3829.2240816115204, 1467.6448914852763, 2], [-0.6656382002727287, 0.746274605180749, 0])
([2823.1926652806005, 2735.1797524162525, 2], [0.43972450036568556, -0.8981327094467434, 0])
([1695.4001916010059, 4373.963894870685, 2], [0.735701731835567, -0.6773056634741419, 0])
([3227.221146513324, 3382.349468382381, 2], [0.9286665871746289, -0.3709155832065124, 1])
([5246.740929461545, 2063.3540450030423, 2], [-0.7011291127589033, 0.7130343380524624, 0])
([3291.30813117893, 3445.830554077177, 2], [0.6727604577605577, -0.7398603695791557, 0])
([5426.6342084523885, 2132.1804830624837, 2], [-0.7213965672166499, 0.6925221966175767, 0])
([4032.15912294592, 3988.5626247168143, 2], [-0.4285050909365983, 0.9035393666251722, 1])
([6552.842014293409, 2432.2363944206695, 2], [-0.7005681758018659, 0.7135854756465029, 0])
([4079.7635940479054, 4033.7099614103636, 2], [0.683635193277377, -0.7298238982882127, 0])
([6483.926715550189, 2408.7578472695923, 2], [-0.6683822286940161, 0.7438179860463311, 0])
([4759.013546032912, 4479.134639549985, 2], [0.4462052239318828, -0.8949306666641268, 0])
([2874.410437216729, 7207.192906837208, 2], [0.7273964819797882, -0.6862174276447864, 0])
([5039.603168457179, 4800.113247676993, 2], [0.8100440576097698, -0.5863690175402345, 1])
([3097.753260122407, 7863.429915411523, 2], [0.7020879003545745, -0.7120902893423734, 0])
([5382.6628246890905, 5174.102131711311, 2], [-0.7970978200869401, 0.6038502009709428, 0])
([8623.186266248827, 3112.3506423887884, 2], [-0.6799009871151142, 0.73330392588605, 0])
([6585.050683049685, 5893.935082469641, 2], [0.38902649897046426, -0.9212265644773728, 0])
([10393.783037607365, 3498.1945990622344, 2], [-0.6584543996563776, 0.7526206239355652, 0])
([6833.448441618434, 6074.683804941248, 2], [-0.6050351380917808, 0.796198770203936, 1])
([4110.770738335983, 9732.544932683564, 2], [0.7332048924097235, -0.6800077835925452, 0])
([7422.947062376769, 6775.021546898728, 2], [0.8525831664823086, -0.5225915654036144, 1])
([4456.429347556632, 10830.997064110503, 2], [0.7361038466087219, -0.6768686187199427, 0])
([7301.5405495994655, 6658.6599234951655, 2], [-0.7123126563336625, 0.701862293920169, 0])
([4516.897873321858, 10976.116036655203, 2], [0.6928685949219209, -0.7210638738495525, 0])
([8171.182388088824, 7663.579058173039, 2], [0.8552125596949441, -0.5182774138818146, 1])
([5043.459490831649, 12605.076073585946, 2], [0.6961311847653746, -0.7179146004903061, 0])
([9272.309273897405, 9051.884584153659, 2], [-0.8785150177598648, 0.47771473032593864, 0])
([5611.074601497111, 14594.305098057921, 2], [0.7246515934737712, -0.6891154243491612, 0])
([9764.800683263276, 9622.55073746847, 2], [-0.7993135023250688, 0.6009142409702339, 0])
([5810.667487480451, 15232.886389311652, 2], [0.7488866969447923, -0.6626980572923983, 0])
([10523.728437380894, 10655.933567955108, 2], [-0.8568701210117627, 0.5155323420671947, 0])
([17139.314980419902, 6511.778990804421, 2], [-0.7036635236993007, 0.7105333527816156, 0])
([12502.139505839004, 12071.009809371075, 2], [-0.455134443236851, 0.8904227302688772, 1])
([7671.05462304051, 19739.335906095308, 2], [0.7046781667106345, -0.7095270828948951, 0])
([13346.430720760785, 13010.581748902212, 2], [-0.7989571294788105, 0.6013879823000949, 0])
([21440.238169624994, 7846.269226551765, 2], [-0.6838669632297766, 0.7296067273558294, 0])
([15671.903634899669, 14560.152573908908, 2], [0.45214050036659165, -0.8919467293108082, 0])
([9468.617861188326, 23435.749215500367, 2], [0.7269546764764059, -0.6866854435249695, 0])
([16258.541566957478, 15187.628571402356, 2], [0.779972094487694, -0.6258142949953123, 1])
([9645.633446693046, 23960.05119171644, 2], [0.7532499587915239, -0.6577343685566137, 0])
([18333.012326922406, 18459.02424624007, 2], [-0.9264959659463904, 0.3763046971339384, 0])
([29099.423146894394, 11010.370482936638, 2], [-0.66654669720576, 0.7454632790715402, 0])
([20147.18791099817, 19815.13742416283, 2], [-0.5304120687130643, 0.8477399585742832, 1])
([12273.411636813398, 32169.294802064505, 2], [0.7150421551183477, -0.6990813374734793, 0])
([22019.499586714464, 22163.034891043157, 2], [0.8432453524231119, -0.5375288602640996, 1])
([13337.51429824356, 35768.705379515275, 2], [0.7232918650433964, -0.6905424519622565, 0])
([23587.637511580484, 24116.02697075541, 2], [-0.8225411108305632, 0.5687056540897261, 0])
([14029.375210096105, 38155.8910087768, 2], [0.7495801676760261, -0.6619135685471181, 0])
([25752.73531455705, 27322.59223683297, 2], [0.8762749147828064, -0.4818114503852988, 1])
([42596.81636297031, 16963.34532970666, 2], [-0.7260199335100692, 0.6876736552653696, 0])
([26399.371828637177, 28011.112770157044, 2], [0.6902420079573485, -0.7235785862302778, 0])
([43480.727063597195, 17313.446448505278, 2], [-0.7198724634566059, 0.6941063581014926, 0])
([28976.72378198789, 30368.563143934378, 2], [0.5854815770563258, -0.8106857115600581, 0])
([17309.5586732207, 48282.771540601854, 2], [0.7433255455248943, -0.6689298418893557, 0])
([30261.667371138476, 32031.414172323734, 2], [0.8059225379820133, -0.5920209985909539, 1])
([49391.00976144079, 19616.002774953544, 2], [-0.7067569838017989, 0.7074564056161934, 0])
([33884.94619789869, 35097.61309057217, 2], [-0.5436039830546874, 0.8393418312029247, 1])
([20449.954219910596, 56426.34401325709, 2], [0.7285468672649705, -0.6849959577971226, 0])
([39064.41757933197, 44029.25821163147, 2], [-0.933757491372414, 0.35790633873388733, 0])
([62836.59454994754, 26585.235959432757, 2], [-0.6857498905472281, 0.7278372672613465, 0])
([40764.00322006313, 45687.596762316534, 2], [-0.6243092574017342, 0.7811772853344465, 1])
([67247.01246163991, 28286.06664856937, 2], [-0.7221744374250901, 0.6917109815014899, 0])
([43656.373588427836, 48638.2732739172, 2], [0.6232778807323942, -0.7820004369498366, 0])
([70750.47327961247, 29579.165128092598, 2], [-0.6965475040633399, 0.7175106790725359, 0])
([47989.43830791413, 52526.97416895881, 2], [-0.5600228716317988, 0.8284771470893291, 1])
([75750.35896092758, 31177.582750615777, 2], [-0.6585357980145458, 0.7525494021878866, 0])
([54882.7172003363, 57592.13664633796, 2], [0.46490081517196435, -0.8853627686165954, 0])
([87099.02365912336, 34347.19305521581, 2], [-0.6663046369720538, 0.7456796435129094, 0])
([66864.55955975724, 65187.53834427399, 2], [-0.3814148098557624, 0.9244039932965957, 1])
([105428.93599214421, 38655.3569201776, 2], [-0.6569572407343802, 0.7539278372939081, 0])
([74193.71833485976, 70258.4665581763, 2], [-0.5069019326395517, 0.8620037300883838, 1])
([118506.64723455421, 42146.208184960415, 2], [-0.6755990342487465, 0.7372692485938641, 0])
([77022.66028545692, 72537.51107671416, 2], [-0.6216131262045413, 0.7833244036350565, 1])
([121489.63339776023, 43027.344764416186, 2], [-0.6574783568514824, 0.7534734303688981, 0])
([73490.58923114315, 69344.92028502634, 2], [0.7252017912783468, -0.688536391141875, 0])
([44900.470902271896, 112914.2080027511, 2], [0.7108289432229294, -0.7033649219832996, 0])
([79768.28147996853, 76636.51635948752, 2], [0.8290846213852995, -0.559123144380909, 1])
([48799.734621773096, 124951.72169432812, 2], [0.7089418946930353, -0.7052668927073277, 0])
([76921.66046225061, 74075.02981736942, 2], [-0.6565166033378517, 0.7543115732518825, 0])
([46467.629335292186, 119211.47647316898, 2], [0.7271638616594595, -0.6864639235214787, 0])
([87208.69485497463, 89198.19221370477, 2], [-0.9082459373622872, 0.41843675419936527, 0])
([138887.16502905724, 53364.91633197379, 2], [-0.6713693953608904, 0.7411228879023725, 0])
([98359.56142808948, 97351.09250444986, 2], [-0.49777607451231837, 0.8673055860785788, 1])
([58510.712409886415, 154052.99964202108, 2], [0.7493645180563923, -0.6621576995535964, 0])
([108987.63691255229, 113460.66265025342, 2], [0.8973918019571635, -0.4412345790847256, 1])
([176911.50849359055, 69108.59443245167, 2], [-0.6988634104744462, 0.7152551527252535, 0])
([109756.73459545845, 114231.9284952806, 2], [0.6887184364331961, -0.7250289065389143, 0])
([179042.06553718456, 69918.3609566491, 2], [-0.7059891201005486, 0.7082226784703053, 0])
([134906.23995840087, 131637.68013085518, 2], [-0.40834150502122085, 0.9128292366467039, 1])
([215998.33277063238, 79140.7476145729, 2], [-0.6790630963799288, 0.7340799078675997, 0])
([143616.106452676, 138584.84057018315, 2], [-0.5888026211389056, 0.8082768543883675, 1])
