(1, 0.33778732439429154)
(2, 0.18417541122736647)
(3, 0.1716060642989298)
(4, 0.1735014556253443)
(5, 0.15321213191256497)
(6, 0.09884347338480283)
(7, 0.086257680602501982)
(8, 0.074216162982605999)
(9, 0.089834710098303475)
(10, 0.057959434593512542)
(11, 0.089473823831153251)
(12, 0.05943041003721946)
(13, 0.089932596496652736)
(14, 0.049801428926936057)
(15, 0.097844334408651798)
(16, 0.049622506460214794)
(17, 0.098573602981827116)
(18, 0.046853204473793361)
(19, 0.10093186171289138)
(20, 0.046842881925467046)
(21, 0.097635188556092586)
(22, 0.050705927933783722)
(23, 0.093908138605331509)
(24, 0.054795750067346848)
(25, 0.092012344218461467)
(26, 0.051751500669070541)
(27, 0.09580915963666424)
(28, 0.051781627200890815)
(29, 0.096704312843562013)
(30, 0.049968742761357501)
(31, 0.098198775376598796)
(32, 0.049302310700297503)
(33, 0.098858232632312665)
(34, 0.049302069148612564)
(35, 0.098786192770398323)
(36, 0.049220869872270138)
(37, 0.098921877183063486)
(38, 0.04584359449683649)
(39, 0.10168493710920037)
(40, 0.045955610402723099)
(41, 0.09994038972390315)
(42, 0.048011016689398979)
(43, 0.098558608612250742)
(44, 0.04953211581635035)
(45, 0.098215746494340589)
(46, 0.04605113920109536)
(47, 0.10131906770913299)
(48, 0.04204506982646114)
(49, 0.10358062355926716)
(50, 0.039365474382248626)
(51, 0.10710240157728115)
(52, 0.03775365699396302)
(53, 0.10746008337874052)
(54, 0.038042520143082265)
(55, 0.10815386947862038)
(56, 0.037644739134681235)
(57, 0.1078185195380329)
(58, 0.037678741054430462)
(59, 0.10787739239788954)
(60, 0.031451395524429042)
(61, 0.11334279099327199)
(62, 0.025311047844249916)
(63, 0.11798167199376978)
(64, 0.024565825286310752)
(65, 0.11822999788827854)
(66, 0.023237215709763736)
(67, 0.11939040619773597)
(68, 0.017580165213227954)
(69, 0.12356291907573354)
(70, 0.017717872793199706)
(71, 0.1235669388716915)
(72, 0.017543311786609797)
(73, 0.1236841548575993)
(74, 0.017432910819286478)
(75, 0.12359065619114294)
(76, 0.017682820930226113)
(77, 0.12354437606430405)
(78, 0.012357457179716853)
(79, 0.12717849058445288)
(80, 0.0026207885049650916)
(81, 0.13578047032231305)
(82, 0.0025671521507032659)
(83, 0.13621655592294715)
(84, 0.014347202677877969)
(85, 0.12585696437701147)
(86, 0.014223907191443643)
(87, 0.14461854912212846)
(88, 0.019477833776281751)
(89, 0.12223140447120975)
